"jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Digital Marketing Executive","Marketing Sales","The Pharma 360","Not specific","We are looking for hiring an experienced in Digital Marketing to develop our organization on social platform.The Pharma 360 is hiring! Do you want to be a part of a highly innovative, digitally transformative team and work on cutting-edge, state-of-the-art technologies? If yes, then this is for you!An exciting opportunity awaits, let us help you get started!","We are looking for hiring an experienced in Digital Marketing to develop our organization on social platform.","Full-time","Bachelor degree in any discipline","Age 20 to 30 years","Dhaka (Mohammadpur)","Tk. 15000 - 25000 (Monthly)Salary increment is based on performance of the employee.""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"মার্কেটিং-এক্সিকিউটিভ","Marketing Sales","একটি সনামধন্য  প্রতিষ্ঠান","Not specific","একটি স্বনামধন্য সিমেন্ট কোম্পানির বিক্রয় ও বিপনন এর জন্য সিলেট বিভাগের অন্তর্গত প্রতিটি জেলার জন্য আলাদা আলাদা ভাবে এক বা একাধিক বিক্রয় প্রতিনিধি/ ব্যবস্থাপক নিয়োগ আবশ্যক ।","প্রধান কার্যালয় কর্তৃক প্রদানকৃত টার্গেট অর্জনের জন্য প্রয়োজনীয় উদ্যোগ/পরিকল্পনা গ্রহণ করা এবং টার্গেট অর্জন নিশ্চিত করা।","Full-time","কমপক্ষে এইচ.এস.সি. পাশ","Age 20 to 35 years","মৌলভীবাজার, সুনামগঞ্জ, সিলেট, হবিগঞ্জ","Negotiableবেতন ও অনান্য সুযোগ সুবিধা আলোচনা স্বাপেক্ষ।""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"বিক্রয় প্রতিনিধি (এস আর)","Marketing Sales","আল-ফালাহ ট্রেড","5","আল-ফালাহ ট্রেড কোম্পানির জন্য বিক্রয় প্রতিনিধি প্রয়োজন।","বিক্রয় প্রতিনিধিকে চিনিগুড়া চাল বিক্রয় করতে হবে ।","Full-time","এইচএসসি / স্নাতক","Age 18 to 35 years","ঢাকা (খিলগাঁও, বনশ্রী, মগবাজার, রামপুরা)","বেতন - ১০,০০০
টি/এ, ডি/এ - ৫,০০০
কমিশন - প্রতি ৫০ কেজি চালে ৫০ টাকা""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Senior Executive/Assistant Manager - Sales & Marketing  (Fuji Electric Components )","Marketing Sales","Automation Engineering & Controls Ltd.","Not specific","We are looking smart, energetic, honest and positive minded person for  Assistant Engineer- Sales & Marketing . If you think you are the competent persons we are looking for, Please apply with confidence.","Search new market and develop new customer for Electrical  Component (Circuit breakers/Conductors/VFD) and Automation Cables.","Full-time","Diploma/ B.Sc in Electrical Engineering/Bachelor Degree . Having an MBA (Marketing) will be given preference.","Age 30 to 45 years","Chattogram, Narayanganj","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Marketing Executive","Marketing Sales","paragon income tax consultancy LTD","Not specific","Ability to understand Peoples and convince them accordingly.
Should have basic knowledge of marketing.
Must be willing to work and hard and for long hours.
Following company rules and regulations properly.
Daily market visit, potential client hunting & meeting","Ability to understand Peoples and convince them accordingly.","Full-time","HSC, Graduate, University Students can apply (Running/ Passed)","Age 22 to 40 years","Dhaka, Dhaka","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Executive / Sr. Executive - Sales & Marketing","Marketing Sales","Shaira Garden Hotel & Resort","03","The Applicants Should Have Experience in The Hotel & Resorts Marketing.","","Full-time","Bachelor degree in any discipline.","Age 24 to 35 years","Dhaka (Paltan)","NegotiableMonthly Service Charge""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"AGM/DGM - Sales (Leather)","Marketing Sales","Pegasus Leathers Ltd. (Jamuna Group)","Not specific","A ""Head of Sales (Leather)"" is a senior-level executive responsible for overseeing and managing all sales activities related to leather products or goods within a company. This role typically exists in businesses that manufacture, distribute, or retail leather items, such as leather apparel, accessories, furniture, or automotive components.","Develop and implement sales strategies to achieve revenue and profit targets for leather products.","Full-time","Master of Business Administration (MBA) from any reputed institution.","Age at least 35 years","Dhaka","Commensurate remuneration package will be offered for the deserving candidate.""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Sales Executive (Corporate/Tender)","Marketing Sales","Digilog Systems","04","The candidate should have work as a Sales Engineer/Executive to sell Electrical/Electronic products in the field of industrial/ NGOs/ Corporate offices/ Government organizations.","To sell Power and digital Electronic products by establishing contact and developing relationships with prospects; recommending solutions. Prepare reports by collecting, analyzing, and summarizing information.","Full-time","Bachelor of Business Administration (BBA), Diploma in Business Studies","Age 22 to 40 years","Dhaka","Tk. 15000 - 20000 (Monthly)""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Assistant General Manager (AGM)/ Senior Manager","Marketing Sales","SAJAN Group","10","Sales Excellence: Take ownership of corporate sales efforts, meeting and exceeding sales targets within the polymer industry.
Sales Strategy: Develop and implement effective sales strategies tailored to the polymer industry.
Client Relationships: Build and maintain strong relationships with key corporate clients, understanding their needs and ensuring satisfaction.
Market Insights: Stay updated on industry trends, market dynamics, and competitor activities.
Sales Planning: Create and monitor sales plans, budgets, and forecasts.
Performance Evaluation: Evaluate and adjust your sales strategies to maximize results.
Reporting: Generate insightful sales reports and presentations to track progress.","Sales Excellence: Take ownership of corporate sales efforts, meeting and exceeding sales targets within the polymer industry.","Full-time","At least 4 year(s)","Age at least 27 years","Anywhere in Bangladesh","Tk. 50000 - 100000 (Monthly)""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Executive, Market Audit & Business Intelligence","Marketing Sales","Akij Food & Beverage Ltd.","Not specific","Officials appointed in the said position will be required to move from places to places on very frequent basis for market audit.","Visiting marketplaces like Retail outlets / Wholesale outlets to evaluate sales performance, identifying gap markets & collecting market information.","Full-time","Masters degree in any discipline","Age 25 to 32 years","Anywhere in Bangladesh","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Territory Manager, ACI Hygiene Products","Marketing Sales","Advanced Chemical Industries Limited (ACI)","Not specific","Make territory wise sales plan and achieve monthly primary and secondary sales target.Lead sales team of SR and assess sales performance according to sales KPI.Ensure sales growth and explore untapped market.Analyze sales data, sales trends, market competition and prepare sales report.Manage distributors and ensure availability of products to all relevant outlets of the assigned territory/area.","Make territory wise sales plan and achieve monthly primary and secondary sales target.","Full-time","Bachelor degree in any discipline","Age at most 35 years","Anywhere in Bangladesh","""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Executive - Sales & Marketing","Marketing Sales","Energy Oil Bangladesh Limited","20","Sales & Marketing Lube/Engine Oil.","At Least 2 Years Experience as an Area Sales Executive in any type of sales/Marketing Especially in the Lubricants Industry;","Full-time","HSC, Bachelor degree in any discipline","Age 20 to 40 years","Anywhere in Bangladesh","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Officer-Market Development, BNA","Marketing Sales","International Development Enterprises (iDE)","Not specific","iDE Bangladesh is currently seeking two (02) qualified Officer-Market Development (OMD) for Feed the Future Bangladesh Nutrition Activity (BNA) project. This position is responsible for building and maintaining relationships with key stakeholders in BNA at the local level. The OMD helps to form linkages for the local WASH entrepreneurs downward to consumers through last mile delivery agents and upwards to the larger private sector. This relationship will include rapport building through activities including but not limited to supply chain support, business capacity development training and technology introduction sessions local WASH entrepreneurs and last mile delivery agents
Reporting Line: Field Team Leader
Contract Duration:Up to September 2024; there is a possibility of extension","iDE Bangladesh is currently seeking two (02) qualified Officer-Market Development (OMD) for Feed the Future Bangladesh Nutrition Activity (BNA) project. This position is responsible for building and maintaining relationships with key stakeholders in BNA at the local level. The OMD helps to form linkages for the local WASH entrepreneurs downward to consumers through last mile delivery agents and upwards to the larger private sector. This relationship will include rapport building through activities including but not limited to supply chain support, business capacity development training and technology introduction sessions local WASH entrepreneurs and last mile delivery agents","Contractual","Bachelor's Degree in Business Administration, Social Sciences, development studies, and/or other relevant subjects on WASH interventions","At least 4 years of working experience on market system development on WASH or other relevant field","Cox's Bazar, Khulna","""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Senior Assistant Manager Sales/ Assistant Manager Sales","Marketing Sales","Cambric Holdings Ltd","3","We are looking for a dynamic and energetic Senior Assistant Manager Sales / Assistant Manager Sales who has reputed proven Experience in the area of Real Estate Sales.
 If you do not have 05 to 06 Years (s) Experience in Real Estate Sales no need to apply.","We are looking for a dynamic and energetic Senior Assistant Manager Sales / Assistant Manager Sales who has reputed proven Experience in the area of Real Estate Sales.","Full-time","Bachelor of Business Administration (BBA) in Marketing","Age 25 to 40 years","Anywhere in Bangladesh","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Showroom Sales Executive","Marketing Sales","Somalicious","10","Clothing Company, Job Location-Gulshan-2","","Full-time","HSC","Age 18 to 35 years","Dhaka (GULSHAN 2)","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Content Creator","Marketing Sales","Talent Centric Limited","1","We need a creative Content Creator to produce engaging digital, print, and social media content. Collaborate with our marketing team to craft blogs, web content, and social media posts. Handle email blasts, press releases, and support marketing campaigns. Strong research, writing, and deadline skills are essential. Join us!To have a glimpse at Ignition Marketing kindly visit the website- https://ignition.com.bd/","We need a creative Content Creator to produce engaging digital, print, and social media content. Collaborate with our marketing team to craft blogs, web content, and social media posts. Handle email blasts, press releases, and support marketing campaigns. Strong research, writing, and deadline skills are essential. Join us!","Full-time","Bachelor’s degree is required in Marketing or any related field","Age 22 to 28 years","Dhaka","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Digital Marketing Executive (Female)","Marketing Sales","M/S Kamal International  (RL – 713)","01","We are looking for hiring an experienced in Digital Marketing to develop our organization on social platform. In this position, the candidate will be involved in developing digital marketing strategies, implementing digital marketing plans, and creative planning and execution of all the digital marketing campaigns, including good Computer knowledge & Graphics Designing Knowledge , writing content besides SEO. And who has excellent written and verbal communication skills both in Bengali & English.","Expertise on Social Media platforms marketing, Facebook, Instagram, LinkedIn, SEO, Google Ads, manage digital marketing campaigns, and YouTube marketing.","Full-time","Bachelor degree in any discipline","Age 20 to 28 years","Dhaka","NegotiableSalary increment is based upon the performance of the employee of the organization.""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"AGM/ DGM, Sales & Marketing (Jute)","Marketing Sales","A well reputed Jute Compnay","02","Oversee all aspects of several client accounts, including all communication and interaction, placing orders and making sales.Emphasizes product features based on customers' needs.Manages the sales cycle from inception to execution.Maintained a very close communication for 24/7 with the factory to fulfill requests on a daily basis to ensure client satisfaction at all times.Keep records of all sales information in efficient and concise sales reports.Follow up and maintain commercial reports related to Export activities and inform management as required.Any other job assign time to time by the management.","Oversee all aspects of several client accounts, including all communication and interaction, placing orders and making sales.","Full-time","Bachelor degree in any discipline","Age at least 35 years","Dhaka","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Marketing & Sales Executive","Marketing Sales","DoDoBazar.com","Not specific","We are looking for a skilled Marketing & Sales Executive to join our team.","We are looking for a skilled Marketing & Sales Executive to join our team.","Full-time","Bachelor's degree in any discipline","Age 22 to 40 years","Dhaka","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Executive - Marketing & Sales","Marketing Sales","N S Surgical","10","We are looking for Marketing & Sales Executive of medical device in wholesales/retails and hospital market. Interested candidates should have knowledge to sales Blood glucose meter.
Job Location: Dhaka / Anywhere in Bangladesh","We are looking for Marketing & Sales Executive of medical device in wholesales/retails and hospital market. Interested candidates should have knowledge to sales Blood glucose meter.","Full-time","Bachelor degree in any discipline","Age 22 to 35 years","Anywhere in Bangladesh","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Digital Marketing Executive (Male)","Marketing Sales","Irani Borka Bazar Ltd (Irani Borka Bazar Ltd, Six Life Style, Designer Mega Mall)","1","Designer Lifestyle Ltd. (Clothing Brand) is looking to hire an experienced Digital Marketing Expert to help drive the company’s online/digital sales and Branding/Marketing. In this position, the candidate will be involved in developing digital marketing strategies, implementing digital marketing & sales plans, and creative planning and execution of all the digital marketing campaigns, including good knowledge of Graphics Design and marketing areas. writing content besides SEO.","Implementing and Managing the Company's social media accounts. Expertise in Social Media platforms Facebook (pages & groups), Instagram, Google, YouTube, etc. to manage digital marketing campaigns, develop relevant content, publish in digital channels, and regularly maintain the channels (social media, web, etc.) to reach the company's target customers.","Full-time","HSC","Age 22 to 30 years","Dhaka","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"ডি.এস.আর","Marketing Sales","এফ.এম এন্টারপ্রাইজ","30","ঐতিহ্যবাহী বগুড়ার দই, ক্ষীরসা ও ঘি বাজারজাত করনের লক্ষ্যে ঢাকা, কুমিল্লা, চট্টগ্রাম, কক্সবাজার, খাগড়াছড়ি, বান্দরবান, গাজিপুর ও ময়মনসিংহ জেলায় কাজ করতে আগ্রহী বাংলাদেশের বিভিন্ন জেলার প্রার্থীদের নিকট থেকে নিম্নে উল্লেখিত শর্তে চাকুরীর আবেদন আহ্বান করা হচ্ছে।","","Full-time","এস.এস.সি/ সমমান","Age 18 to 45 years","কক্সবাজার, কুমিল্লা, খাগড়াছড়ি, গাজীপুর, চট্টগ্রাম, ঢাকা, বান্দরবান, ময়মনসিংহ","শিক্ষানবিসকাল প্রথম ১ মাস কমিশন ২০%
স্থায়ীকরনের পর দৈনিক বিক্রয় টার্গেট ৬০০০/- (ছয় হাজার) টাকা।
স্থায়ীকরনের পর সর্বসাকুল্যে বেতন ২০,০০০/- (বিশ হাজার) টাকা।""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Manager (Sales)","Marketing Sales","Akij Steel Mill Ltd.","Not specific","The Manager (Sales) is responsible for leading and managing the sales team to achieve revenue targets, develop new business opportunities, and maintain strong customer relationships. He will develop and implement sales strategies, oversee the sales process, and collaborate with other departments to ensure customer satisfaction and project success.","Develop and implement strategic sales plans to achieve company objectives.","Full-time","Bachelor of Science (BSc) in Civil Engineering, Master of Business Administration (MBA) in Marketing","Age at least 38 years","Dhaka","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Assistant Manager - Sales (Bran Oil)","Marketing Sales","Abdul Monem Limited","Not specific","Permanent: After successful probation period","Selling rice bran oil (crude/refinery), byproducts (die-oiled rice bran), scrap items (sacks and others).","Full-time","Bachelor degree in any discipline, Masters degree in any discipline","Age 32 to 40 years","Anywhere in Bangladesh","NegotiableAs per company policy""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Area Sales Manager","Marketing Sales","Akij Match Factory Ltd.","Not specific","Akij Match Factory Ltd., an unit of Akij group, is seeking for Area Sales Manager with at least 5 years experience as ASM in the relevant field.","Setting sales targets for individual territory and zone","Full-time","Bachelor of Commerce (Pass)","Age 32 to 35 years","Anywhere in Bangladesh","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Sales In-charge (Adhesive)","Marketing Sales","Redmin Industries Limited","Not specific","Adhesive Sales & Marketing","Monitoring Adhesive Sales Team specially stick glue;","Full-time","Bachelor of Business Administration (BBA) in Marketing","Age at most 35 years","Anywhere in Bangladesh","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Digital Marketing (Senior Executive)","Marketing Sales","Three A industries limited","3","Expert in Facebook marketing and management. 
Expert in Instagram marketing and management . 
work experience in local market. 
clear idea about digital customer behavior. 
Data analysis for re-targeting . 
Prepare boosting copy. 
Market analysis for  hygiene and beauty product. 
Work for organic growth.","Expert in Facebook marketing and management.","Full-time","Bachelor degree in any discipline","Age 23 to 32 years","Dhaka (Uttara)","Tk. 22000 - 35000 (Monthly)""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"B2B Lead Generation Manager (Online Sales)","Marketing Sales","XPONENT InfoSystem (Pvt.) Ltd.","5","We are seeking a strategic and tactical B2B Lead Generation Manager with a focus on online sales. This role entails creating and refining Ideal Customer Profiles (ICP), Buyer Personas, prospecting via various platforms, including LinkedIn and other data sources, qualifying prospects, running campaigns, performing A/B testing, fine-tuning strategies, and scaling up successful approaches.We value talent and are committed to nurturing and developing it. If you are a talented graduate with exceptional English language skills, a quick learner, and possess high caliber, we are open to providing necessary training to enhance your capabilities and help you succeed in this role.","We are seeking a strategic and tactical B2B Lead Generation Manager with a focus on online sales. This role entails creating and refining Ideal Customer Profiles (ICP), Buyer Personas, prospecting via various platforms, including LinkedIn and other data sources, qualifying prospects, running campaigns, performing A/B testing, fine-tuning strategies, and scaling up successful approaches.","Full-time","Masters degree in any discipline","Age at most 40 years","Chattogram, Chattogram (Double Mooring)","NegotiableThe actual salary will be determined based on the candidate`s experience, qualifications, and negotiation during the hiring process.""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Executive/ Sr. Executive - Sales & Marketing (Fish Feed)","Marketing Sales","Khan Agro Feed Products (Sister Concern Khan Agro Group)","Not specific","Khan Agro Feed Products is a prominent name in the Agro Feed Industry sector of Bangladesh since 1986. We are looking for some energetic, industrious candidates for the above-mentioning post of Manha Fish Feed a sister concern of Khan Agro Group.","Achieve sales target of the assigned area.","Full-time","Masters from a leading Institute/University.","Minimum 01 to 02 years' experience in any reputed Fish Feed Industries.","Anywhere in Bangladesh","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Officers International Marketing","Marketing Sales","Stitches Limited","10","Full time job based on Head Office at Dhaka/ Factory located at Gazipur.","Managing Alibaba sub-account.","Full-time","Bachelor of Business Administration (BBA)","Age 20 to 35 years","Anywhere in Bangladesh","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Digital Marketing Manager","Marketing Sales","M/S Kamal International  (RL – 713)","01","We are looking to hire an experienced digital Marketing specialist. The candidate will be responsible for creating digital marketing strategies, putting digital marketing & sales plans into action, and creatively planning and executing all of the digital marketing campaigns, which will require strong graphics design and marketing skills.","Taking care of the company's social media accounts on sites like Facebook (pages & groups), Instagram, Google, YouTube, & LinkedIn in order to manage digital marketing campaigns, create pertinent content, publish in digital channels, and regularly update the channels (social media, website, etc.) in order to connect with the company's target audience.","Full-time","5 to 7 year(s)","Age 23 to 30 years","Dhaka","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
